0,1
ㄴ,ETM
대우__090001,NNG
를,JKO
받__010103,VV
기,ETN
가,JKS
어렵__000106,VA
지요,EF
.,SF
남자__020001,NNG
와,JC
여자__020001,NNG
의,JKG
역할__000001,NNG
이,JKS
완전히,MAG
다르__010001,VA
다고,EC
생각하__000200,VV
는,ETM
상황__020000,NNG
에서,JKB
는,JX
여자__020001,NNG
들__09,XSN
이,JKS
남자__020001,NNG
들__09,XSN
과,JKB
같__000202,VA
은,ETM
지위__040001,NNG
나,JC
월급,NNG
등__05,NNB
을,JKO
받__010103,VV
을,ETM
수__02,NNB
없__010106,VA
다는,ETM
의미__020002,NNG
이,VCP
ㅂ니다,EF
.,SF
즉__01,MAG
",",SP
남자__020001,NNG
와,JC
여자__020001,NNG
의,JKG
역할__000001,NNG
이,JKS
완전히,MAG
다르__010001,VA
다고,EC
생각하__000200,VV
는,ETM
조건__020002,NNG
에서,JKB
는,JX
그런__01,MM
조건__020001,NNG
이,VCP
면,EC
남녀,NNG
가,JKS
동등하,VA
ㄴ,ETM
대우__090001,NNG
를,JKO
받__010103,VV
을,ETM
수__02,NNB
없__010106,VA
는,ETM
상황__020000,NNG
이,JKC
되__010401,VV
ㄴ다는,ETM
것__01,NNB
을,JKO
나타내__000102,VV
ㅂ니다,EF
.,SF
최선__020002,NNG
을,JKO
다하__000301,VV
여,EC
노력하__010000,VV
지,EC
않,VX
는,ETM
한__060004,NNG
성공하,VV
ㄹ,ETM
수__02,NNB
없__010106,VA
다,EF
.,SF
이__05,MM
문장__020003,NNG
은,JX
최선__020002,NNG
을,JKO
다하__000301,VV
여,EC
노력하__010000,VV
여야,EC
성공하,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
다는,ETM
의미__020001,NNG
로,JKB
노력하__010000,VV
지,EC
않,VX
는,ETM
조건__020002,NNG
이,VCP
면,EC
성공하,VV
ㄹ,ETM
수__02,NNB
없__010106,VA
을,ETM
것__01,NNB
이,VCP
ㅁ,ETN
을,JKO
나타내__000200,VV
ㅂ니다,EF
.,SF
지금__030000,NNG
까지,JX
배우__010001,VV
ㄴ,ETM
내용__020003,NNG
을,JKO
정리하__000101,VV
여,EC
보__01,VX
ㄹ까,EC
요,JX
?,SF
이__05,MM
시간__040002,NNG
에,JKB
는,JX
차이,NNG
와,JC
차별,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
대화__060000,NNG
내용__020003,NNG
을,JKO
듣__010201,VV
었,EP
습니다,EF
.,SF
그리고,MAJ
표현__000001,NNG
으로,JKB
는,JX
어떤,MM
행위__000001,NNG
를,JKO
계속하__030001,VV
면,EC
안__02,MAG
좋__010201,VA
은,ETM
결과__020002,NNG
가,JKS
생기__000101,VV
ㄹ,ETM
수__02,NNB
있__010305,VA
음,ETN
을,JKO
나타내__000200,VV
는,ETM
?,SF
는,JX
수__02,NNB
가,JKS
있__010302,VA
다,EC
",",SP
상황__020000,NNG
이,JKS
그렇__000001,VA
다고,EC
하__010701,VV
여도,EC
그것,NP
과,JKB
관계없이,MAG
어떤,MM
것__01,NNB
을,JKO
하__010101,VV
여야,EC
하__01,VX
ㅁ,ETN
을,JKO
나타내__000200,VV
는,ETM
아무리,MAG
?,SF
을지라도,EC
앞__000001,NNG
에,JKB
행동__000001,NNG
이,JKS
뒤__010002,NNG
에,JKB
상황__020000,NNG
에,JKB
대하__020003,VV
ㄴ,ETM
조건__020002,NNG
이,JKC
되__010401,VV
ㅁ,ETN
을,JKO
나타내__000200,VV
는,ETM
?,SF
는,JX
한__050000,NNG
을,JKO
배우__010001,VV
었,EP
습니다,EF
.,SF
여러분,NP
혹은,MAG
주위__020001,NNG
에서,JKB
크__010001,VA
고,EC
작__010001,VA
은,ETM
차별,NNG
을,JKO
경험하,VV
ㄴ,ETM
적__03,NNB
이,JKS
있__010302,VA
나,EC
요,JX
?,SF
그런__01,MM
경험담,NNG
을,JKO
이야기__000001,NNG
하__010101,VV
여,EC
보__01,VX
고,EC
문제점,NNG
은,JX
무엇,NP
이,VCP
ㄴ지,EC
",",SP
편견,NNG
을,JKO
가지__000200,VV
지,EC
않,VX
기,ETN
위하__010003,VV
여서,EC
어떤,MM
노력__010000,NNG
을,JKO
하__010101,VV
여야,EC
하__01,VX
는지,EC
에,JKB
대하__020003,VV
여서,EC
생각하__000101,VV
여,EC
보__01,VX
ㅂ시다,EF
.,SF
마지막,NNG
으로,JKB
우리__03,NP
수업__040001,NNG
에,JKB
는,JX
표현__000001,NNG
연습하__030000,VV
기,ETN
가,JKS
있__010302,VA
는,ETM
것__01,NNB
알__000101,VV
고,EC
있__01,VX
지요,EF
?,SF
꼭__03,MAG
연습하__030000,VV
시,EP
기,ETN
ㄹ,JKO
바라__010001,VV
ㅂ니다,EF
.,SF
그럼__01,MAJ
수업__040001,NNG
을,JKO
마치__020001,VV
겠,EP
습니다,EF
.,SF
수고하__010000,VV
시,EP
었,EP
습니다,EF
.,SF
